Gene,Accession,t_stat,p_value,q_value,mean_diff,cohen_d,abs_t
CDH4 Cadherin 4,L34059_at,1.2759839290276165,0.2107985396904556,0.4619748226435512,73.56902356902359,0.35635760507629244,1.2759839290276165
CR1 Complement component (3b/4b) receptor 1; including Knops blood group system,X05309_at,-1.3137099311485778,0.21093008679394898,0.4621145017683043,-44.218855218855225,-0.565934336961395,1.3137099311485778
Calcium-binding protein in amniotic fluid 1,D83657_at,-1.3325217977558634,0.21116726644002312,0.4622412807110499,-257.3063973063973,-0.7258263894406275,1.3325217977558634
GIP Gastric inhibitory polypeptide,M18185_at,1.3047497877352912,0.21118247317658712,0.4622412807110499,48.7912457912458,0.5158908865687194,1.3047497877352912
Zinc finger protein Hsal2 gene extracted from H.sapiens mRNA for zinc finger protein; Hsal2,X98834_rna1_at,1.2802397803018626,0.2111226682947945,0.4622412807110499,26.747474747474755,0.38842127861295117,1.2802397803018626
mRNA fragment encoding beta-tubulin. (from clone D-beta-1),V00599_s_at,1.2802945985025258,0.21166403526469277,0.4630110179202193,2135.148148148148,0.3965222436147012,1.2802945985025258
Clone 23855 mRNA; partial cds,U79302_at,-1.3075333017057633,0.21165354373385062,0.4630110179202193,-65.83164983164983,-0.5400109500842132,1.3075333017057633
EEF2 Eukaryotic translation elongation factor 2,X97074_at,-1.2889763248208206,0.21215695720222427,0.4638046451685547,-252.99326599326582,-0.44677734347765846,1.2889763248208206
FCGR2A Fc fragment of IgG; low affinity IIa; receptor for (CD32),M31932_at,-1.3026918089603863,0.2121548448028666,0.4638046451685547,-275.3737373737374,-0.5196857941619089,1.3026918089603863
FCAR Fc fragment of IgA; receptor for,X54150_at,-1.3188390482880608,0.21227390021368756,0.4639180363652295,-30.484848484848488,-0.6305349576781026,1.3188390482880608
PTK7 Protein-tyrosine kinase 7,U40271_s_at,1.2697905740372772,0.21237778116595857,0.4640028200833952,67.14141414141415,0.33651248492659247,1.2697905740372772
AMY,D82343_at,1.299285151017636,0.21271683220913498,0.46460119387834664,37.41077441077441,0.5091928772306445,1.299285151017636
Laminin gamma2 chain gene (LAMC2),U31201_cds2_s_at,-1.306185092183839,0.2129161453622359,0.464609488915635,-56.683501683501675,-0.5537742681471222,1.306185092183839
GB DEF = Estrogen receptor cDNA; 5' splice variant,X86816_at,1.2721582895277095,0.21289089664688307,0.464609488915635,26.31649831649831,0.36959390677505705,1.2721582895277095
GB DEF = Glutamate receptor (GLUR5) mRNA,L19058_at,-1.3066282204084962,0.21290315856356032,0.464609488915635,-39.622895622895626,-0.5563704349818895,1.3066282204084962
KIAA0194 gene; partial cds,D83778_at,-1.2908214966238998,0.21305605113566584,0.46477251791498214,-110.40740740740739,-0.4686483575905695,1.2908214966238998
Cpg-Enriched Dna; Clone S12,HG3993-HT4263_at,1.2834864407887134,0.21319379610181363,0.4649307349066471,47.13131313131311,0.4334670751565802,1.2834864407887134
DM kinase gene (myotonic dystrophy kinase) extracted from Human myotonic dystrophy kinase (DM kinase) gene,L08835_rna2_s_at,1.282063762545779,0.21341173493828017,0.46526368757645237,136.4680134680135,0.4293259150213144,1.282063762545779
PHKG2 Phosphorylase kinase; gamma 2 (testis),M31606_at,1.2838896708529202,0.21356317507484182,0.4653092527837859,190.59595959595958,0.4404799601583002,1.2838896708529202
C9 Complement component C9,X02176_s_at,-1.304629497621582,0.21350210738571346,0.4653092527837859,-58.64309764309764,-0.5543930450526933,1.304629497621582
HTR2C 5-hydroxytryptamine (serotonin) receptor 2C,U49516_at,1.2768447133803935,0.21375979190546715,0.46559534265019104,8.952861952861952,0.4079181144174525,1.2768447133803935
Epidermal growth factor receptor kinase substrate (Eps8) mRNA,U12535_at,-1.2901610378311488,0.2138778262810965,0.4657101476963766,-21.09090909090909,-0.4769601479444341,1.2901610378311488
COX7B Cytochrome c oxidase subunit VIIb,Z14244_at,1.2759367057683126,0.21411839777594352,0.466091620685405,277.7171717171716,0.4082158475132484,1.2759367057683126
HRK1,S72503_s_at,-1.3031906742070885,0.21423589226810746,0.46620502929772223,-299.50841750841755,-0.5584445785712225,1.3031906742070885
DBH Dopamine beta-hydroxylase (dopamine beta-monooxygenase),X13255_at,-1.2692477044949706,0.21450368259525093,0.4666453320785914,-34.64309764309765,-0.3782621756109058,1.2692477044949706
PSE-binding factor PTF gamma subunit mRNA,U44754_at,1.2747705643337648,0.21468733542220755,0.4669023838392061,30.50505050505049,0.4100636245848192,1.2747705643337648
Complement receptor 1 gene extracted from Human complement receptor type 1 (alleles S and F) gene; enhancer and,L17418_cds2_s_at,-1.2653278622374846,0.21503260733654864,0.4672671260337941,-24.107744107744107,-0.3630102017358871,1.2653278622374846
ICSAT transcription factor mRNA; partial cds; similar to mouse Pip/LSIRF ( IRF-4) sequence,D78261_at,1.2749008138933724,0.21505168193531748,0.4672671260337941,16.821548821548824,0.41565101555140116,1.2749008138933724
TOP1 DNA topoisomerase I,U07804_s_at,-1.3157226476764923,0.2150307697579242,0.4672671260337941,-53.831649831649834,-0.6725103033297596,1.3157226476764923
RAB5B RAB5B; member RAS oncogene family,X54871_at,1.2966442370728406,0.21538975392841522,0.4678590968176941,56.36363636363637,0.5374478910815619,1.2966442370728406
KRT13 Keratin 13,X52426_s_at,1.266399564122094,0.2154715209285482,0.4678941433748462,95.96969696969697,0.37687095034580137,1.266399564122094
KIAA0121 gene,D50911_at,1.2601835102312713,0.2158125562231444,0.46849199552825715,112.77104377104376,0.3355516191834757,1.2601835102312713
HTR2C 5-hydroxytryptamine (serotonin) receptor 2C,X80763_s_at,-1.2808497964861472,0.21598315563202142,0.46871960928483425,-60.08417508417506,-0.4583163183898195,1.2808497964861472
RPL27 Ribosomal protein L27,X80695_at,-1.2782759851143886,0.21651881724250097,0.46973908950754395,-150.08417508417517,-0.4525301264795602,1.2782759851143886
IL15RA Interleukin 15 receptor alpha chain,U31628_at,-1.298480149671167,0.21678476209180841,0.47017297503878985,-96.47474747474747,-0.5749533723477063,1.298480149671167
Olfactory Receptor Or17-209,HG4114-HT4384_at,-1.280836340674975,0.21691649913733535,0.4702259806229267,-108.38720538720543,-0.47143831546599385,1.280836340674975
Membrane-type matrix metalloproteinase,X83535_s_at,1.2618583814640185,0.21694112081200811,0.4702259806229267,256.13468013468014,0.37338357261916855,1.2618583814640185
CALMODULIN-RELATED PROTEIN NB-1,X13461_s_at,-1.2865393486116874,0.21701199436104246,0.4702366285105993,-127.76094276094273,-0.504128805818473,1.2865393486116874
HK1 Hexokinase 1,M75126_at,-1.2911833835261552,0.21728593599750634,0.47068715822735424,-282.2962962962963,-0.5362299890287081,1.2911833835261552
GB DEF = (lambda) DNA for immunoglobin light chain,D87011_at,1.2926668914309056,0.21736310820014138,0.47071129962296715,31.653198653198643,0.5469519344211833,1.2926668914309056
3-KETOACYL-COA THIOLASE MITOCHONDRIAL,D16294_at,1.2654717490612757,0.21753259207683423,0.4709352714593839,80.45454545454547,0.4014865933361632,1.2654717490612757
Endonuclease III homolog mRNA,U79718_at,1.2669523630942787,0.21773245580663006,0.47108184444475437,93.55555555555554,0.4117438178443436,1.2669523630942787
SURF1 Surfeit 1,Z35093_at,1.267230318622115,0.21771129714656726,0.47108184444475437,111.11111111111109,0.4128647957855019,1.267230318622115
Skin-antimicrobial-peptide 1 (SAP1),Z71389_at,1.2887543703181237,0.21794445631906909,0.47139746028478263,125.87878787878786,0.5324514608248362,1.2887543703181237
Putative M phase phosphoprotein 1 (MPP1) mRNA; partial cds,L16782_at,1.2621150158667584,0.2181657818682251,0.4715455561032461,34.14478114478115,0.39279423776766204,1.2621150158667584
Zinc Finger Protein Hzf-16; Kruppel-Like; Alt. Splice 1,HG3426-HT3610_s_at,1.2733050083720387,0.21825145528824705,0.4715455561032461,43.02693602693603,0.4509337312959439,1.2733050083720387
Sodium channel 1 (hBNaC1) mRNA,U57352_at,1.2690719738591603,0.21827750527994277,0.4715455561032461,114.12794612794607,0.4297580866183835,1.2690719738591603
GIF Polymeric immunoglobulin receptor,M63154_at,-1.274004970161254,0.21822742361331862,0.4715455561032461,-18.52861952861953,-0.45421037867592085,1.274004970161254
PRPL-2 protein,X86019_at,1.2650884714925805,0.2183498262891556,0.47155889476382623,27.97979797979798,0.4106229186057199,1.2650884714925805
ZNF75,S67970_at,1.2793096239636355,0.21852027926482262,0.4717840917258996,24.164983164983163,0.48665081317831876,1.2793096239636355
DESMOCOLLIN 2A/BB PRECURSOR,X56807_at,-1.2766566021645973,0.21871820082789167,0.4719301839830016,-18.57575757575757,-0.4751275633003161,1.2766566021645973
GB DEF = Partial mRNA for pyrophosphatase,Z48605_at,1.2605453756672347,0.21878654202045456,0.4719301839830016,20.242424242424235,0.3932052500889128,1.2605453756672347
Homeobox gene (clone HHO.c13),X04706_s_at,1.2597423716473557,0.2187611537427105,0.4719301839830016,25.141414141414145,0.3885948040278602,1.2597423716473557
GB DEF = Unproductively rearranged Ig mu-chain mRNA V-region (VD); 5' end; clone mu-3A1A,M21388_at,-1.2655763774760729,0.21886958372694082,0.4719665040500185,-42.023569023569024,-0.420074802379683,1.2655763774760729
CARBOXYPEPTIDASE N 83 KD CHAIN,J05158_at,1.2748562157631664,0.21913566401247472,0.4720215960417124,80.06734006734008,0.4715053239070994,1.2748562157631664
SP-10=intra-acrosomal protein {alternatively spliced} [human; liver; Genomic; 2339 nt 4 segments],S65583_rna1_at,-1.2653366461239437,0.2189843656662323,0.4720215960417124,-125.44107744107737,-0.4204040839313875,1.2653366461239437
PERIPHERIN,L14565_at,1.2846332520482835,0.21903743370280992,0.4720215960417124,198.39393939393938,0.52560653222115,1.2846332520482835
SCYA4 Small inducible cytokine A4 (homologous to mouse Mip-1b),J04130_s_at,-1.308676131633019,0.21921755971878876,0.4720215960417124,-2367.952861952862,-0.7247875324541984,1.308676131633019
GYS1 Glycogen synthase 1 (muscle),J04501_at,1.2752479024855647,0.21922618943668254,0.4720215960417124,163.1380471380471,0.47491616509951323,1.2752479024855647
Thymidine kinase 2 (TK2) mRNA,U80628_at,-1.2771859726631802,0.21960649296744186,0.47267505898016227,-60.14141414141414,-0.4911894090751533,1.2771859726631802
FAS ANTIGEN LIGAND,D38122_at,-1.2678807232010303,0.21966229070013712,0.47267505898016227,-19.78451178451178,-0.44245058715185837,1.2678807232010303
TCRA T cell receptor alpha-chain,X02883_at,1.2694073061295834,0.21993141763228524,0.472826018184729,25.424242424242422,0.45402663135238763,1.2694073061295834
GB DEF = mRNA encoding Rev-ErbAalpha (internal fragment),X72632_s_at,-1.2737079715716446,0.21983798973241925,0.472826018184729,-79.33333333333331,-0.4754919704803505,1.2737079715716446
FUT1 Fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase; Bombay phenotype included),M35531_at,-1.2574869538145579,0.2198854209166444,0.472826018184729,-110.77441077441077,-0.3924170040698935,1.2574869538145579
CAMK4 Calcium/calmodulin-dependent protein kinase IV,D30742_at,1.2629255688486265,0.2201976131089795,0.473159141418935,86.13804713804714,0.42448372381282734,1.2629255688486265
GB DEF = Retinoblastoma susceptibility protein (RB1) gene; exon 26; bases 174145-174668 in L11910,L41913_at,1.268489044202094,0.22021910944424553,0.473159141418935,18.414141414141415,0.453243903424539,1.268489044202094
SOMATOTROPIN PRECURSOR,J03756_at,-1.271059050018354,0.22041382360108036,0.473434814236849,-131.92592592592598,-0.4695517193394939,1.271059050018354
Tropomyosin Tm30nm; Cytoskeletal,HG3514-HT3708_at,-1.2569020182832482,0.220604023200825,0.4737006269273137,-813.2356902356896,-0.3992590871462377,1.2569020182832482
Angiotensin II type 2 receptor mRNA,U20860_at,-1.27001092614541,0.22095186015292623,0.4743046705902472,-15.659932659932664,-0.47166370926127527,1.27001092614541
ID1 Inhibitor of DNA binding 1; dominant negative helix-loop-helix protein,S78825_at,1.251280370922484,0.22108640690754114,0.4743078527968284,62.37037037037038,0.37587286583156315,1.251280370922484
COL4A1 gene (alpha-1 type IV collagen) extracted from Human alpha-1 collagen type IV gene,M26576_cds2_at,-1.2619874259600525,0.2210456214072068,0.4743078527968284,-65.86868686868684,-0.4311154083369595,1.2619874259600525
Krueppel-related zinc finger protein (H-plk) mRNA,M55422_at,-1.262102590655037,0.22157339823891853,0.47496276721299063,-90.41750841750849,-0.438839851148353,1.262102590655037
TRAF-interacting protein I-TRAF mRNA,U59863_at,-1.2688650835257063,0.2215503720599683,0.47496276721299063,-43.2087542087542,-0.47413099971260786,1.2688650835257063
Hnrnp a1 protein gene extracted from Human gene for heterogeneous nuclear ribonucleoprotein (hnRNP) core protein A1,X12671_rna1_at,1.246180523018184,0.22159155053309115,0.47496276721299063,1185.7474747474753,0.35196679879687587,1.246180523018184
U1 small nuclear RNP-specific C protein,X12517_at,1.247187010936304,0.22188246278170004,0.4754433655457588,265.18181818181824,0.3640214338196114,1.247187010936304
GS2 mRNA,U03886_at,1.2527993209155817,0.22231168598348305,0.47607690278649767,19.026936026936028,0.40125812472413025,1.2527993209155817
SDC1 Syndecan 1,Z48199_at,-1.271270004613273,0.2223063193801073,0.47607690278649767,-80.43771043771045,-0.4989760240263946,1.271270004613273
Modulator recognition factor I (MRF-1) mRNA; 3' end,M62324_at,-1.284569915377211,0.2225822866685538,0.4765132497477838,-158.5521885521885,-0.5914664993819911,1.284569915377211
KIAA0258 gene,D87447_at,1.240270155006526,0.2229284946631202,0.47711114934055354,69.7104377104377,0.3162212451252947,1.240270155006526
GCAP-II/uroguanylin precursor,Z70295_at,1.2769935595765696,0.2234680027616789,0.47770824876959667,71.96296296296296,0.5545442610972462,1.2769935595765696
KCNA4 Potassium voltage-gated channel; shaker-related subfamily; member 4,M60450_s_at,1.266278405144856,0.22332475820259917,0.47770824876959667,38.464646464646464,0.48606036720543094,1.266278405144856
INSM1 Insulinoma-associated 1 (symbol provisional),M93119_at,-1.272154000347327,0.22354110493716306,0.47770824876959667,-16.811447811447813,-0.5242926287966422,1.272154000347327
ATP6A2 ATPase; H+ transporting; lysosomal (vacuolar proton pump); alpha polypeptide; 70kD; isoform 2,L09234_at,1.2729258088617939,0.22349663849618384,0.47770824876959667,17.555555555555557,0.52838229119048,1.2729258088617939
KRT9 Keratin 9,Z29074_at,1.2387659470119858,0.22354253301941007,0.47770824876959667,75.13131313131316,0.3295210515206338,1.2387659470119858
Monocytic leukaemia zinc finger protein (MOZ) mRNA,U47742_at,1.266040825101899,0.22365777774832157,0.4778112968438072,233.47474747474746,0.48975509747451373,1.266040825101899
Transcription factor; forkhead related activator 4 (FREAC-4) gene,U59831_rna1_s_at,-1.2761357962030853,0.22391133455295503,0.4778426667739101,-79.57239057239053,-0.5569696747733678,1.2761357962030853
TIAM1 T-cell lymphoma invasion and metastasis 1,U16296_at,-1.265719447966842,0.2239347767530871,0.4778426667739101,-48.69696969696972,-0.49214910607248696,1.265719447966842
PK-120,D38535_at,-1.2805354648586629,0.2239280730655818,0.4778426667739101,-186.16498316498314,-0.5891197984688089,1.2805354648586629
Germ line pseudogene for immunoglobulin kappa light chain leader peptide and variable region (subgroup V kappa I),Z00010_at,1.2484632820797268,0.223940573669748,0.4778426667739101,28.750841750841772,0.4008642444589437,1.2484632820797268
CDH3 Cadherin 3 (P-cadherin),X63629_at,-1.259871692254571,0.22429802895892373,0.47846219283308417,-81.68013468013467,-0.4649859698248183,1.259871692254571
Mad protein homolog (hMAD-3) mRNA,U68019_at,-1.2731064645381436,0.2243993475513042,0.47853513272307735,-154.8989898989899,-0.545449656157683,1.2731064645381436
GB DEF = Nuclear orphan receptor ROR-beta,Y08639_at,1.2576159243192333,0.22528402236766928,0.48027804888131415,69.91245791245792,0.46687965960176386,1.2576159243192333
KIAA0161 gene,D79983_at,1.237423552975083,0.22545302031755243,0.48049464330159386,33.6936026936027,0.3614999820807024,1.237423552975083
AUTOANTIGEN PM-SCL,X66113_s_at,1.2529981065378761,0.22556937878153882,0.48059895437345795,52.673400673400636,0.4461900742773005,1.2529981065378761
KIAA0017 gene,D13642_at,1.2696505499237272,0.22564384688134648,0.4806139780152731,58.6969696969697,0.5449142581718023,1.2696505499237272
Dna Polymerase; Epsilon; Catalytic Subunit,HG919-HT919_at,-1.244700756071888,0.22595272573739203,0.4810554302006454,-103.15488215488216,-0.4084546216209251,1.244700756071888
DNase1-Like III protein (DNAS1L3) mRNA,U56814_at,-1.2702538637185603,0.2259860619640849,0.4810554302006454,-52.01010101010101,-0.5553687510475745,1.2702538637185603
GB DEF = Cyclophilin C [human; kidney; mRNA; 883 nt],S71018_at,1.2554104079169979,0.2261418923693526,0.48124344797048196,28.151515151515156,0.46718181689019056,1.2554104079169979
Anion exchange protein mRNA,L27213_s_at,1.2510806488877155,0.2263192767159601,0.4813890775965146,132.06060606060612,0.44642647875734465,1.2510806488877155
Immunoglobulin Heavy Chain; Fd Fragment,HG3790-HT4060_at,1.2508835677878338,0.22641290183491564,0.4813890775965146,32.89898989898991,0.4466779204111236,1.2508835677878338
